Correct	Eps	Cds	T
1	0.634062983066426	1	1.66246700286865
1	0.181333910307016	0	1.57770919799805
1	0.785959393937348	1	1.46164011955261
1	0.632749762165356	1	1.43207311630249
1	0.726107983698669	1	1.48298311233521
1	0.446411308908722	0	1.45401000976562
0	0.556825572318044	1	1.46310806274414
1	0.709561290517515	1	1.46172285079956
0	0.503119682062252	1	1.44687700271606
0	0.461403343795853	0	1.43855094909668
1	0.656163464131791	1	1.56641602516174
1	0.253752971796301	0	1.59739589691162
0	0.507485347341506	1	1.48276305198669
1	0.538297661345296	1	1.46361398696899
1	0.351195170454802	0	1.46230506896973
1	0.258219558768677	0	1.4804630279541
1	0.392841423323901	0	1.45570611953735
1	0.570644259862392	1	1.4920449256897
1	0.527571395620202	1	1.4620189666748
1	0.69754064885438	1	1.47840690612793
0	0.460220005517959	0	1.47657418251038
1	0.573487789663314	1	1.44913792610168
1	0.584324814763225	1	1.50167107582092
1	0.363537430915396	0	1.45631384849548
0	0.526836927672505	1	1.46511888504028
1	0.58151324189933	1	1.44817185401917
1	0.624498158451034	1	1.44768095016479
1	0.477087195056809	0	1.59378004074097
1	0.501158365237634	1	1.43938112258911
1	0.378031935186519	0	1.48942589759827
1	0.444366414921969	0	1.49731087684631
0	0.480535675428532	0	1.4866259098053
1	0.726526563127849	1	1.46899604797363
1	0.68588673411778	1	1.44798517227173
0	0.418855449052946	0	1.46702790260315
0	0.520055752598459	1	1.44759607315063
1	0.689502563364213	1	1.46530508995056
1	0.764286989794437	1	1.43876695632935
1	0.320067382781067	0	1.50708794593811
1	0.630672983331924	1	1.44772505760193
0	0.484264517783272	0	1.45976209640503
1	0.641558794446599	1	1.42709708213806
1	0.563102479122081	1	1.44629883766174
0	0.616818138804002	1	1.45545816421509
1	0.504677387899107	1	1.48617815971375
1	0.34194742943991	0	1.46600484848022
1	0.659347964432067	1	1.46600008010864
1	0.547793399637209	1	1.49354982376099
1	0.411533421024628	0	1.45673799514771
1	0.497113432570263	0	1.45292997360229
1	0.304053966171737	0	1.44091415405273
1	0.319862500622061	0	1.45848989486694
1	0.637595033619473	1	1.44888091087341
1	0.507609945625867	1	1.49593281745911
0	0.563891130630103	1	1.51504898071289
1	0.393247044487622	0	1.46403884887695
1	0.611250761156238	1	1.47163391113281
1	0.393093195067147	0	1.50414395332336
1	0.486236947806325	0	1.4569628238678
1	0.236015461735105	0	1.47049307823181
1	0.465901661564468	0	1.49738717079163
1	0.297764126488238	0	1.48776197433472
1	0.340924316650845	0	1.47090291976929
1	0.470442155581901	0	1.45374083518982
0	0.412346335478778	0	1.4429030418396
1	0.457422110836725	0	1.4396378993988
1	0.555594736728024	1	1.46554589271545
1	0.310750006055502	0	1.46192908287048
0	0.503371076891576	1	1.45675992965698
1	0.288431907572283	0	1.49433898925781
1	0.561201501579562	1	1.48054003715515
1	0.470423911971418	0	1.42734980583191
0	0.48315657021364	0	1.43974804878235
1	0.680474513111517	1	1.47582793235779
1	0.418271036722818	0	1.47113299369812
1	0.670083295268777	1	1.46870303153992
1	0.577405272164195	1	1.46298003196716
1	0.266238045159412	0	1.43820691108704
1	0.3718230626087	0	1.45783710479736
1	0.296189490825633	0	1.44887018203735
0	0.454649039710238	0	1.89702892303467
1	0.713477117469627	1	1.44036197662354
1	0.517389450368335	1	1.55536794662476
1	0.527824159137498	1	1.63077116012573
1	0.256614734737372	0	1.50799703598022
0	0.41437398374352	0	1.4469530582428
1	0.214602037786419	0	1.47473692893982
0	0.481201156240613	0	1.47563791275024
0	0.449192797605498	0	1.43572902679443
1	0.539231825089298	1	1.43535113334656
1	0.709350773332539	1	1.46835684776306
1	0.24073500402002	0	1.44454503059387
1	0.568239637356464	1	1.46484112739563
1	0.258908269691227	0	1.49651694297791
1	0.702131827662754	1	1.44961309432983
1	0.595342005762012	1	1.46015810966492
1	0.368182154923844	0	1.45592498779297
1	0.660891452097176	1	1.47831296920776
1	0.601371181600171	1	1.45313096046448
1	0.553470303889175	1	1.44563293457031
