Correct	Eps	Cds	T
1	0.6211526606159	1	5.72535490989685
1	0.181152928197158	0	4.923259973526
1	0.781955490181754	1	4.92890000343323
1	0.629130451226492	1	4.93287897109985
1	0.734169636448056	1	4.97857403755188
1	0.438032203782611	0	4.94567203521729
0	0.565709918093273	1	4.95271396636963
1	0.711917220448036	1	4.88324594497681
0	0.508034246256081	1	4.93948006629944
0	0.474193639401147	0	4.92362308502197
1	0.671664881377001	1	4.96054410934448
1	0.264435308733164	0	4.98334908485413
1	0.498155388862553	0	4.90801119804382
1	0.537687566814846	1	4.92816400527954
1	0.351536859777215	0	4.92319989204407
1	0.256375888436796	0	4.93936896324158
1	0.389484335038891	0	4.9802520275116
1	0.577817698569785	1	4.9419162273407
1	0.535897092693685	1	4.91495990753174
1	0.706998044386969	1	4.93734002113342
0	0.45922618950241	0	4.95334911346436
1	0.577180131018754	1	4.93139696121216
1	0.597907908454891	1	5.0247950553894
1	0.360190552528582	0	5.11327695846558
0	0.522451473167803	1	5.06429600715637
1	0.590664450679972	1	5.02754402160645
1	0.627252303785606	1	5.0171811580658
1	0.467058859168193	0	5.01252293586731
0	0.498047612914142	0	4.96031093597412
1	0.376580029338998	0	4.94846320152283
1	0.448185798393353	0	4.9216570854187
0	0.473497783519859	0	4.91138696670532
1	0.730284987892625	1	4.89147710800171
1	0.6701495480578	1	4.9658989906311
0	0.402054259645566	0	4.9274320602417
0	0.510210814441037	1	4.97611999511719
1	0.687352454609561	1	5.09449911117554
1	0.769553811230672	1	4.93873310089111
1	0.318591608264595	0	4.93695497512817
1	0.632894279343934	1	4.90181303024292
0	0.484503469209312	0	4.95667505264282
1	0.639545987624606	1	4.93824195861816
1	0.57047113777053	1	4.9232919216156
0	0.62456058969376	1	4.91264796257019
1	0.51342141067327	1	4.92720913887024
1	0.34103046230868	0	4.94541811943054
1	0.671154626231755	1	4.95266914367676
1	0.563136795169818	1	4.92168998718262
1	0.404989635188316	0	4.91207003593445
1	0.488871990302705	0	4.9900541305542
1	0.301017850576747	0	5.1177830696106
1	0.319545724092442	0	5.16494297981262
1	0.626367904036378	1	5.13675689697266
1	0.516587581614806	1	4.90524792671204
0	0.575684534943074	1	4.90775299072266
1	0.394549859419382	0	4.94992399215698
1	0.617553288253876	1	4.89867877960205
1	0.40260376804866	0	4.97542595863342
1	0.485196833855752	0	4.96545696258545
1	0.244676152994627	0	5.01424217224121
1	0.459216205482405	0	5.01036620140076
1	0.297693799750883	0	4.9083240032196
1	0.343537332895837	0	5.02035689353943
1	0.476898299896573	0	4.95111608505249
0	0.39455170181678	0	4.90058279037476
1	0.465122072406601	0	4.95711708068848
1	0.553629379363469	1	4.95171594619751
1	0.305202694487476	0	4.94292497634888
1	0.486784633859221	0	4.94789004325867
1	0.281286122723804	0	5.01288795471191
1	0.540157983846083	1	4.9509539604187
1	0.484064163577837	0	4.93340396881104
0	0.478546754996937	0	4.94767689704895
1	0.688751930593117	1	4.92290902137756
1	0.421656578446583	0	4.96292400360107
1	0.676363033608693	1	4.97382211685181
1	0.582829288257694	1	4.98818778991699
1	0.261291203498785	0	4.82448506355286
1	0.382414939406914	0	4.98002886772156
1	0.296058726954996	0	4.93098497390747
0	0.470730643931881	0	5.02198719978333
1	0.72024140599437	1	5.07076382637024
1	0.503759309910253	1	5.00443482398987
1	0.541042518666022	1	4.90487694740295
1	0.260070101316034	0	4.91614484786987
0	0.421250095971013	0	4.92907619476318
1	0.223793569977256	0	4.95936107635498
0	0.47028929295766	0	4.90247797966003
0	0.460161192328161	0	4.89911293983459
1	0.51055962777212	1	4.94574904441833
1	0.70506904864257	1	4.88458609580994
1	0.244514524048204	0	4.94470286369324
1	0.581118429894712	1	4.9166898727417
1	0.254295235129272	0	4.89819192886353
1	0.704294261858727	1	4.93175411224365
1	0.589217256587029	1	4.92506504058838
1	0.367263652805559	0	4.89563894271851
1	0.649656576948513	1	4.94104194641113
1	0.590603461614271	1	4.9470431804657
1	0.567654373995432	1	4.92152094841003
