Correct	Eps	Cds	T
1	0.630422840743742	1	0.756183862686157
1	0.709430710888358	1	0.597331047058105
1	0.22482920803639	0	0.804382085800171
1	0.267985921112527	0	0.7862708568573
1	0.711858250246019	1	0.770024061203003
1	0.295770377275533	0	0.801473140716553
1	0.267174544150224	0	0.740111112594604
1	0.159464841944881	0	0.758123159408569
1	0.723241555228585	1	0.863523006439209
1	0.140991969780604	0	0.759814023971558
1	0.729314841453307	1	0.790628910064697
1	0.307414725919886	0	0.800611972808838
1	0.592800709950055	1	0.741065979003906
1	0.698552561176044	1	0.765249967575073
1	0.313094449169143	0	0.773175954818726
1	0.756075747975025	1	0.823970079421997
1	0.180332817794447	0	0.750055074691772
1	0.236689456276787	0	0.616461038589478
1	0.691210163573001	1	0.933104991912842
1	0.322292817220165	0	0.783046007156372
1	0.234494239621759	0	0.753657102584839
1	0.723181792173167	1	0.759117841720581
1	0.263872301295423	0	0.763363122940063
1	0.752073227153102	1	0.776110172271729
1	0.257436931038055	0	0.462455034255981
1	0.225692182330154	0	0.582417964935303
1	0.229324759930292	0	0.74452805519104
1	0.736026663345609	1	0.771822929382324
1	0.828443870792467	1	0.762737989425659
1	0.218828511944165	0	0.721256971359253
1	0.76116342411686	1	0.774863958358765
1	0.230679313054908	0	0.775087118148804
1	0.7882629458307	1	0.808887958526611
1	0.698045046369141	1	0.759916067123413
1	0.689411201770413	1	0.781812906265259
1	0.241166467799931	0	0.808022975921631
1	0.24056685958044	0	0.762473821640015
1	0.721129470076438	1	0.841501951217651
1	0.701250351562174	1	0.746114015579224
1	0.299883442379141	0	0.81758713722229
1	0.749770664022606	1	0.760394096374512
1	0.650069449756583	1	0.807991981506348
1	0.275315589186651	0	0.76659083366394
1	0.696654889167998	1	0.807204961776733
1	0.781326586985101	1	0.752032995223999
1	0.252735094841532	0	0.764163017272949
1	0.277910803971165	0	0.475700855255127
1	0.700818320202384	1	1.02610802650452
1	0.377076498622913	0	0.809445142745972
1	0.729627017455406	1	0.779671907424927
1	0.721182216482268	1	0.747756958007812
1	0.276308682078714	0	0.76442813873291
1	0.792511085525576	1	0.758550882339478
1	0.743877855164467	1	0.801223039627075
1	0.781757781399426	1	0.734179973602295
1	0.250853027341121	0	0.781808137893677
1	0.810551935742835	1	0.454518795013428
1	0.40951102102331	0	0.864371061325073
1	0.31389608513459	0	0.784610033035278
1	0.290121866114659	0	0.759248971939087
1	0.823041736317338	1	0.739825963973999
1	0.35392974980332	0	0.825736999511719
1	0.213495394551925	0	0.74310302734375
1	0.195877840661842	0	0.805473804473877
1	0.273032939777029	0	0.758511066436768
1	0.759771922941652	1	0.773987054824829
1	0.758849194476119	1	0.503288984298706
1	0.772651664176881	1	0.568413019180298
1	0.33419562158829	0	0.766749143600464
1	0.809152617152293	1	0.744223117828369
1	0.270450488623669	0	0.75322413444519
1	0.315027489472939	0	0.768459796905518
1	0.288379553511469	0	0.752383947372437
1	0.222839805767049	0	0.761904001235962
1	0.744076597058798	1	0.774030923843384
1	0.765459747213991	1	0.745815992355347
1	0.793492204160926	1	0.728394031524658
1	0.264604025957103	0	0.75573992729187
1	0.773724144036755	1	0.785303831100464
1	0.780103910497682	1	0.802798986434937
1	0.279120891053242	0	0.473948001861572
1	0.191767469973731	0	1.0534839630127
1	0.776455547874669	1	0.750867128372192
1	0.745316070580267	1	0.743617057800293
1	0.729228174277175	1	0.691365957260132
1	0.314495123208298	0	0.765012979507446
1	0.221567816318575	0	0.695338010787964
1	0.739016609686098	1	0.589776039123535
1	0.721778785395786	1	0.460880994796753
1	0.218009586341318	0	1.09471201896667
1	0.258328201784783	0	0.716253042221069
1	0.768955354362364	1	0.737508058547974
1	0.237681977269668	0	0.783415079116821
1	0.301062985539224	0	0.77352499961853
1	0.359257572864787	0	0.754638910293579
1	0.728784611716584	1	0.763795852661133
1	0.183313595728576	0	0.756567001342773
1	0.238104331384849	0	0.767620086669922
1	0.251334066310425	0	0.720011949539185
1	0.792074406795111	1	0.756638050079346
