Correct	Eps	Cds	T
1	0.568326583654138	1	5.07794094085693
1	0.451531338550952	0	5.15385603904724
1	0.611708822015195	1	5.07824206352234
1	0.562321035852364	1	5.09835505485535
1	0.483858019046886	0	5.12229084968567
1	0.45700381952189	0	5.14466595649719
1	0.405427896297871	0	5.11962699890137
1	0.513464801324508	1	5.11929988861084
1	0.426930728774842	0	5.21356987953186
1	0.440296477423293	0	5.09260010719299
1	0.59353287663445	1	5.05901098251343
1	0.523851715569741	1	5.06232190132141
1	0.425041774899937	0	5.01353311538696
1	0.482489027234629	0	5.07920789718628
1	0.574661946473615	1	5.1414680480957
1	0.475391070446236	0	5.06625986099243
1	0.453327670708277	0	5.06370520591736
1	0.541555119091653	1	4.99010682106018
1	0.439705328103822	0	5.08988404273987
1	0.58141914614391	1	5.02116894721985
1	0.405533180262897	0	5.02134799957275
1	0.430683600797393	0	5.05666399002075
1	0.425394327238521	0	5.08413410186768
1	0.564851138217642	1	5.07799506187439
1	0.439675369472923	0	5.0387589931488
1	0.605029354082984	1	5.06519508361816
1	0.533774501519893	1	4.95994186401367
1	0.599672594648965	1	4.97619080543518
1	0.621820305471772	1	5.11275887489319
1	0.586787485113978	1	5.09220099449158
1	0.537737269149866	1	5.148197889328
1	0.457016773635815	0	5.15453100204468
1	0.577454872669772	1	5.12808418273926
1	0.570461011633665	1	5.20411086082458
1	0.58519724746739	1	5.11706900596619
1	0.584101058153293	1	5.1305980682373
1	0.447112862183619	0	5.05308818817139
1	0.605549485774442	1	5.2224588394165
1	0.412577792319543	0	5.00498485565186
1	0.439013217495827	0	4.9086320400238
1	0.594162118225242	1	5.03319787979126
1	0.538987275013924	1	4.9925639629364
1	0.52478428833658	1	5.05881309509277
1	0.575718370987705	1	5.1237587928772
1	0.608400196264579	1	4.96668004989624
1	0.44485443373911	0	5.00465297698975
1	0.545215681212316	1	4.98431205749512
1	0.47862115575084	0	5.06947588920593
1	0.467890183360997	0	5.00378108024597
1	0.489574625578475	0	5.13506388664246
1	0.55726559083084	1	5.01342415809631
1	0.547254238945846	1	5.04609608650208
1	0.407559756972696	0	5.01198291778564
1	0.517325632801316	1	5.01033687591553
1	0.421274157531248	0	4.96130180358887
1	0.463921816378477	0	5.06736612319946
1	0.37941180981076	0	4.99604892730713
1	0.470628467022649	0	5.12306380271912
1	0.583721798932163	1	5.13319420814514
1	0.561308239712929	1	5.04542517662048
1	0.398497163304806	0	5.08919095993042
1	0.471341516815641	0	5.17143893241882
1	0.346619856765227	0	5.19230103492737
1	0.567619289305057	1	5.14416599273682
1	0.38161022769803	0	5.15911889076233
1	0.457815979964115	0	5.15727114677429
1	0.558404489418818	1	5.12837100028992
1	0.540270947319537	1	4.94380903244019
1	0.589152715992827	1	5.14058399200439
1	0.611888867538775	1	5.15750598907471
1	0.415738838297988	0	5.14110898971558
1	0.453371071194033	0	5.48977112770081
1	0.621158618290789	1	5.15338110923767
1	0.578063207785726	1	5.02569317817688
1	0.581231882507549	1	5.11877298355103
1	0.365492951716746	0	5.1768171787262
1	0.455142751868281	0	5.16923904418945
1	0.62981825212764	1	5.06553506851196
1	0.407672099961703	0	5.14181900024414
1	0.407705442881604	0	5.12250590324402
1	0.592135586437903	1	5.16767287254333
1	0.569409446009241	1	5.17312502861023
1	0.42197098045177	0	5.10600304603577
1	0.447292875434982	0	5.05751013755798
1	0.569245008952305	1	5.17515087127686
1	0.46699734262941	0	5.13953018188477
1	0.451397353360828	0	5.13481092453003
1	0.450974554884696	0	5.18919992446899
1	0.410758026295125	0	5.15021896362305
1	0.389114819630326	0	5.1919641494751
1	0.554320786778878	1	5.06915187835693
1	0.544539281181492	1	5.16527414321899
1	0.579872115732	1	5.11274003982544
1	0.440408090206652	0	5.11739587783813
1	0.589992644996325	1	5.13253903388977
1	0.449891501632304	0	5.15369009971619
1	0.590677354893711	1	5.08402299880981
1	0.582352508544084	1	5.11649489402771
1	0.553686488745666	1	5.14802503585815
1	0.414371857969284	0	5.16888189315796
