Correct	Eps	Cds	T
1	0.61362267620695	1	4.91594815254211
1	0.744802242861812	1	4.63558006286621
1	0.216234012706084	0	4.61030197143555
1	0.249552259910025	0	4.6447639465332
1	0.737330036778976	1	4.71162104606628
1	0.261408056191672	0	4.58962798118591
1	0.275173580428474	0	4.58656692504883
1	0.168710328500063	0	4.6676549911499
1	0.74314880759802	1	4.61297082901001
1	0.132489108256082	0	4.63845586776733
1	0.737520052257537	1	4.61600589752197
1	0.279953987610198	0	4.61447691917419
1	0.596267854491553	1	4.60349011421204
1	0.714445174943789	1	4.58486700057983
1	0.285250216476236	0	4.58835792541504
1	0.787818644801871	1	4.56990790367126
1	0.177597981111269	0	4.59292912483215
1	0.229261002586906	0	4.63979578018188
1	0.660822929141741	1	4.5281810760498
1	0.317604984167045	0	4.61538410186768
1	0.208564004388625	0	4.5986909866333
1	0.744085558687244	1	4.55367207527161
1	0.268164203370528	0	4.56850695610046
1	0.745317685836608	1	4.54238510131836
1	0.24392587345796	0	4.56694507598877
1	0.219272232318622	0	4.58008003234863
1	0.233915935012691	0	4.5837869644165
1	0.731601422681931	1	4.54004788398743
1	0.842406771274262	1	4.6110680103302
1	0.214320894131278	0	4.56158304214478
1	0.778386910653996	1	4.56082105636597
1	0.215655579549871	0	4.59313797950745
1	0.801275372647512	1	4.56487703323364
1	0.713723050641166	1	4.57602906227112
1	0.708661956860278	1	4.57193779945374
1	0.23184136763126	0	4.57332587242126
1	0.231692166691255	0	4.56491494178772
1	0.754232607192704	1	4.61604309082031
1	0.695533094832552	1	4.55997705459595
1	0.289213202821076	0	4.8147668838501
1	0.759481842280769	1	4.61144280433655
1	0.657869108187595	1	4.53346395492554
1	0.266256942841316	0	4.62621998786926
1	0.73269555222477	1	4.62971210479736
1	0.785314162128103	1	4.6181800365448
1	0.245229008242765	0	4.52794599533081
1	0.273011259726011	0	4.61992716789246
1	0.70046245775544	1	4.59786510467529
1	0.355638723087683	0	4.58635210990906
1	0.731253920191399	1	4.59195804595947
1	0.723391980367934	1	4.54721999168396
1	0.260238741159461	0	4.55592894554138
1	0.793001174962773	1	4.54827189445496
1	0.752044180682604	1	4.59940981864929
1	0.783524333897344	1	4.55848598480225
1	0.230966966801132	0	4.61968183517456
1	0.832918900519164	1	4.61257791519165
1	0.385193544092637	0	4.54669594764709
1	0.293959971689564	0	4.61164212226868
1	0.290841482018515	0	4.61577105522156
1	0.829440606473008	1	4.56886291503906
1	0.33297101497062	0	4.60791897773743
1	0.215869549598793	0	4.58671617507935
1	0.202439785700075	0	4.54363298416138
1	0.26926909792428	0	5.42283606529236
1	0.760253352923229	1	4.49855184555054
1	0.74508959898166	1	4.59189701080322
1	0.771671233453233	1	4.54907989501953
1	0.305572826500731	0	4.58380389213562
1	0.788940279223095	1	4.54233002662659
1	0.264062485267406	0	4.6108729839325
1	0.310166292151875	0	4.58199620246887
1	0.27461294195002	0	4.57416105270386
1	0.203411851875096	0	4.56166100502014
1	0.749178089343524	1	4.52508807182312
1	0.784657517286768	1	4.56295204162598
1	0.787553737091104	1	4.55051112174988
1	0.274647078300812	0	4.57722091674805
1	0.805666420256063	1	4.57115006446838
1	0.787846348323624	1	4.56491994857788
1	0.276986587910918	0	4.52529001235962
1	0.185009403117115	0	4.55151796340942
1	0.778572202431459	1	4.58501195907593
1	0.759404903001433	1	4.60412001609802
1	0.737455229665855	1	4.63658905029297
1	0.306410128656613	0	4.57021999359131
1	0.211668277053678	0	4.57896685600281
1	0.762191229212242	1	4.5385730266571
1	0.745852183697871	1	4.63625192642212
1	0.203821275366047	0	4.57007694244385
1	0.238939490127675	0	4.6007239818573
1	0.78376348149186	1	4.58593487739563
1	0.227782862148496	0	4.61433100700378
1	0.309175096938189	0	4.6578061580658
1	0.347044483110966	0	4.62449908256531
1	0.709648165847403	1	4.65247583389282
1	0.186864162587521	0	4.61917901039124
1	0.237368571249318	0	4.61728596687317
1	0.251555441488133	0	4.65179705619812
1	0.797388608652582	1	4.54729795455933
