Correct	Eps	Cds	T
1	0.623356246268998	1	8.02243590354919
1	0.178406699999897	0	7.96554899215698
1	0.783575716512995	1	7.79015612602234
1	0.62889530558232	1	7.81058192253113
1	0.731423501375069	1	7.74227094650269
1	0.441352524628714	0	7.8033549785614
0	0.564689640330541	1	7.54381084442139
1	0.712050931423468	1	7.50240707397461
0	0.506163887998217	1	7.64060688018799
0	0.477549637660953	0	7.746169090271
1	0.67228204798552	1	7.71689701080322
1	0.265672610315524	0	7.58529591560364
0	0.500146020107721	1	7.52281904220581
1	0.536768448195778	1	8.00306296348572
1	0.350812062312286	0	7.34669995307922
1	0.259096349469661	0	7.37280702590942
1	0.388037687271576	0	7.41697406768799
1	0.578979171968212	1	7.48684692382812
1	0.535677457942841	1	7.36293888092041
1	0.702905246333733	1	7.47852206230164
0	0.463529093587121	0	7.56523013114929
1	0.575692692131297	1	7.47076201438904
1	0.596138030505701	1	7.27508997917175
1	0.360075822843022	0	7.5769259929657
0	0.524333104598439	1	7.40700793266296
1	0.585748429175324	1	7.51792812347412
1	0.627379320701236	1	7.28318881988525
1	0.46938374257714	0	7.20581912994385
0	0.497358143815075	0	7.30071091651917
1	0.37506837518512	0	7.59195590019226
1	0.447241413603759	0	7.63937211036682
0	0.472251321798995	0	7.48740386962891
1	0.726539028041288	1	7.80853486061096
1	0.682157426427498	1	7.33337998390198
0	0.403151940799001	0	7.46509599685669
0	0.510738378115756	1	7.33127093315125
1	0.684543693160803	1	7.26453590393066
1	0.771037459762368	1	7.29352593421936
1	0.317936984178091	0	7.32572197914124
1	0.631947533758825	1	7.30185198783875
0	0.487198965021756	0	7.27833390235901
1	0.641477015051366	1	7.32438707351685
1	0.559982557539555	1	7.21325993537903
0	0.623919495089012	1	7.26687216758728
1	0.513160366289302	1	7.29854416847229
1	0.341553226912834	0	7.3129940032959
1	0.669598068486939	1	7.31279301643372
1	0.562816061519421	1	7.29352617263794
1	0.391299348154074	0	7.23706007003784
1	0.488238837378985	0	7.33726000785828
1	0.298954542839692	0	7.34381890296936
1	0.318723278205798	0	7.28931093215942
1	0.62901964708588	1	7.30319690704346
1	0.513187800965082	1	7.27814817428589
0	0.578374704206801	1	7.55626392364502
1	0.395786804238024	0	7.32264304161072
1	0.617037351895229	1	7.28866100311279
1	0.402857959374886	0	7.29475808143616
1	0.485385334483557	0	7.29437184333801
1	0.245392599048361	0	7.30820202827454
1	0.459474945387321	0	7.33490705490112
1	0.29827250351749	0	7.34402704238892
1	0.342029853050148	0	7.35570883750916
1	0.471307390147509	0	7.30059909820557
0	0.395057629591177	0	7.4815821647644
1	0.467755839569211	0	7.28907203674316
1	0.551463577065229	1	7.29476594924927
1	0.308079830439965	0	7.27923107147217
1	0.488232273207006	0	7.24317598342896
1	0.282492097393862	0	7.28187894821167
1	0.543856837708032	1	7.33178997039795
1	0.483849960916218	0	7.63321304321289
0	0.481216486240092	0	7.36839699745178
1	0.686896540619402	1	7.37697100639343
1	0.419054232441618	0	7.72306180000305
1	0.676999987713001	1	7.58642292022705
1	0.58364872270329	1	7.88913202285767
1	0.262315292637036	0	7.90750598907471
1	0.38063572390489	0	7.8158860206604
1	0.297262493423373	0	7.77750611305237
0	0.466914019523932	0	7.87125778198242
1	0.719318000235991	1	7.64465188980103
0	0.499405711219302	0	7.95132184028625
1	0.544348382364312	1	8.19476413726807
1	0.257619731358432	0	7.73419189453125
0	0.419637162476628	0	7.55078387260437
1	0.224106325416485	0	7.25043296813965
0	0.471674257897969	0	7.3340380191803
0	0.461529161775481	0	7.33947896957397
1	0.514012720982101	1	8.12622213363647
1	0.702805875085212	1	8.06333804130554
1	0.246817654006253	0	8.16736698150635
1	0.580542013663721	1	7.95631408691406
1	0.253868364447324	0	7.32830500602722
1	0.705803521978671	1	7.29176712036133
1	0.592628962873565	1	7.27632999420166
1	0.366636774693699	0	7.24755597114563
1	0.65015052007554	1	7.25098991394043
1	0.591762580859437	1	7.26155495643616
1	0.564388567234525	1	7.50961399078369
