Correct	Eps	Cds	T
1	0.995257504409112	->	1.59128880500793
1	0.507952183250432	->	1.53315997123718
1	0.584489736006997	->	1.53209519386292
1	0.690557662840933	->	1.54038786888123
1	0.964673295542616	->	18.0316531658173
1	0.957003859807166	->	18.2123861312866
1	0.970498287694073	->	19.0388660430908
1	0.987808837499721	->	18.5784220695496
1	0.863946696294362	->	18.6268849372864
1	0.933901604835394	->	18.0366270542145
1	0.965857164080352	->	18.2444689273834
0	0.0253587112221244	<-	22.2841329574585
1	0.91489379313607	->	1.75674796104431
1	0.816611861121945	->	1.74643802642822
1	0.989797765764069	->	1.7366099357605
1	0.924924969341187	->	1.74168395996094
0	0.00773814134381926	<-	22.4870879650116
0	0.354973565461115	<-	1.39199900627136
0	0.0652379422949048	<-	0.880797147750854
1	0.591058395352615	->	1.76149797439575
0	0.00665199069638608	<-	1.56410598754883
1	0.65107343589787	->	1.99480581283569
1	0.521461006045203	->	1.99441814422607
1	0.561837354644546	->	2.07801795005798
1	0.859356130401156	->	4.74146699905396
1	0.817506998309905	->	4.60601687431335
1	0.766408566294074	->	4.64425492286682
1	0.569122099975001	->	4.95342206954956
0	0.245296064746362	<-	4.53598499298096
1	0.826545668235306	->	4.54084920883179
1	0.828461163354262	->	4.48438310623169
1	0.735323531860216	->	4.47441816329956
0	0.405073841321516	<-	1.50789999961853
0	0.141190686072119	<-	1.51259112358093
0	0.157996541278905	<-	1.5147430896759
0	0.250709177405011	<-	1.50197911262512
0	0.0896332505307806	<-	1.51226401329041
1	0.614693796844652	->	3.28377485275269
0	0.0811496548927567	<-	1.71409702301025
0	0.468725553690297	<-	3.20552897453308
0	0.261998900936281	<-	3.47845005989075
1	0.955955543144598	->	40.0701320171356
1	0.500352871013451	->	45.997878074646
1	0.505178886355544	->	45.4391479492188
1	0.507301191606093	->	45.5410199165344
0	0.479207325595519	<-	46.4012351036072
0	0.999967052105698	->	1.14390182495117
1	0.192072213842103	<-	0.764799118041992
0	0.785273030115906	->	1.61594390869141
0	0.758311759173523	->	1.64302611351013
0	0.669417815473641	->	1.62806391716003
1	0.29827174991545	<-	0.8801109790802
1	0.294158472396591	<-	0.873663902282715
1	0.292400195296619	<-	0.870324850082397
1	0.287911216001317	<-	0.859686851501465
1	0.285140695257753	<-	0.85725998878479
1	0.273784695165443	<-	0.863324880599976
1	0.270110884539109	<-	0.875087976455688
1	0.262033769119319	<-	0.875953912734985
0	0.309817344499984	<-	0.74098801612854
0	0.491659320700854	<-	6.16931891441345
0	0.496731094827085	<-	5.93016409873962
0	0.464427151270592	<-	5.94171285629272
0	0.99997638131935	->	2.21001005172729
1	0.161455638930506	<-	72.6258411407471
1	0.931774821839873	->	19.6869840621948
1	0.990934765785322	->	7.19719910621643
1	0.0030985979941843	<-	22.0896232128143
1	0.998916798350211	->	0.884643793106079
1	0.00418951312122204	<-	0.897058963775635
0	0.419874914613068	<-	1.54374504089355
1	0.00356540544229249	<-	37.3252489566803
1	0.983304386558314	->	3.25090289115906
1	0.0483260496028857	<-	3.17552399635315
1	0.0199672487829313	<-	3.25749707221985
1	0.780719275912611	->	1.60911393165588
1	0.800990035261791	->	1.60343885421753
1	0.837329705732062	->	1.60377407073975
0	0.505242667935613	->	12.9207220077515
1	0.925419726570099	->	4.34613919258118
0	0.104206489435813	<-	2.93051981925964
1	0.529946829157811	->	33.7882289886475
1	0.989472865298343	->	1.16345715522766
0	0.631475136070417	->	0.797219038009644
0	0.605006388809483	->	0.568140983581543
1	0.950573245734697	->	0.659801006317139
1	0.0989895512892633	<-	0.669370889663696
1	0.541157563455189	->	1.89858913421631
0	0.412571564803137	<-	41.5856890678406
0	0.124642054448822	<-	41.7884240150452
0	0.168161759148325	<-	41.8513031005859
0	0.368436152237058	<-	0.906414031982422
1	0.772872339596164	->	0.424299001693726
1	0.452058871887717	<-	9.98129296302795
1	0.500608301280216	->	0.939984798431396
1	0.75880153537751	->	1.33230304718018
1	0.889815746481277	->	0.499892950057983
1	0.940161449294449	->	0.521014928817749
1	0.668006985375447	->	0.501442909240723
0	0.934043603417861	->	0.510034084320068
